CommentID,Comment,LikeCount
UgzdmUYdnqRgyHsayaJ4AaABAg,This is good inspiration before heading to class.,0
UgwowP05LFoauuTKamx4AaABAg,看这个视频看的我心潮澎湃，突然觉得自己做的研究又开始香了起来了,0
UgwD_rg_pgSy19Pgv2R4AaABAg,w,0
UgzXQHV0Nlzc60XqoPx4AaABAg,Goosebumps!,0
UgwBTfMzBSHLu0yt4vZ4AaABAg,the level of these animations is outstanding,0
Ugzg_kaYIZM14AiJFvt4AaABAg,crocs,1
UgwN3REP0v9uBijZFGl4AaABAg,"<a href=""https://www.youtube.com/watch?v=gg7WjuFs8F4&amp;t=311"">5:11</a> co on k*rwa , rozkłada się na desce do prasowania?  to jest to całe scientific breakthrough?",0
UgzDrWtlbxhAqhq6Lol4AaABAg,At half I closed it. Because it is &quot;game changer&quot; or I would say marketing short.,0
UgwjkvEWDaK084Dj0qp4AaABAg,yeah!   ML now crucial for iterative problem solving!,0
Ugw_1KEkicBRpAS1IFZ4AaABAg,Deep Mind Always being mind-blowing,0
UgwlV7XMAlRtFKdL1Gd4AaABAg,"Perhaps the next surprise is that proteins are not static structures in a vacuum but rather dynamic structures whose dynamics are determined by countless simultaneous interactions with the molecules of a solution, plus an ever-changing immediate solute environment; plus other proteins and lipid structures, which interact with the protein&#39;s dynamics to cause changes in positions of every one of the protein&#39;s atoms uniquely for every one of the countless different combinations of rotational orientations or fuse with the protein, changing its whole conformation; plus combinations of allosteric and orthosteric ligands, each of which can totally change the conformation of the whole structure uniquely. So not a single one of the protein&#39;s actual atoms, which have no defined boundaries and are electrostatically non-uniform by angle, bonded to each other with vibrating bonds, interacting in a continuous manner with an immediate environment of thousands of other boundaryless atoms of ever-changing positions, will spend any time whatsoever in these much searched for positions of imaginary spheres with sharp boundaries, which the model represents as atoms, bonded by imaginary static bonds, in an imaginary perfect vacuum. So is the latest &#39;atomic&#39; iteration of the model determined by AI any improvement on the previous model of the protein&#39;s shape, which of course can easily be determined anyway by empirical methods? Hard to see how this hyped-up new iteration will in any way improve the process of drug discovery, as was claimed.",0
UgzIBPlB1bUxv8ia2SJ4AaABAg,"If all the world&#39;s cryptomining farms have been used, the computational problem here would have been solved with 94%-97% accuracy.",0
UgyggI1axrnR1v9As5B4AaABAg,dont give this to the pharma companies. they will abuse it.,0
UgxorN8PYdZiBQYERud4AaABAg,"I studied Biochemistry in 2000, and macromolecules structure was one of the hardest subjects. Glad for this breakthrough finally arrived and looking forward to seeing real-life applicaitons and industry applied technologies soon.",0
UgwBfaKqmj9wiZEPuGl4AaABAg,😘,0
UgydFwa5NQdkNVFHe0R4AaABAg,Best we can do is 2/27,0
Ugw_OAvFrekSNYJcrQ54AaABAg,Are the protein fold algorithms respecting the planarity of the chain? These atoms are restricted in their bond angles that way because of the C-N bonds,0
UgyJQoYAZVyli9-JpYN4AaABAg,How do they get the ground truth?,0
UgwggycpWOLnWDT4x1d4AaABAg,Just a computer game. It may be a futile effort. But having multiple approaches is a good thing. <br>This is because mankind has failed more than 100 times for just one leap and has constantly tried again.,0
UgwNS3vEHyVShkXx9qN4AaABAg,You guys might help make the production of sars doom or a vaccine,0
UgzAgfTZLu46uu9bPaZ4AaABAg,So try temperature,0
UgxZya_NWa5wlve1x2Z4AaABAg,Wait maybe the heat is like glue because it’s is best when cold or hot but not medium but to cold and to hot will on-fold it so maybe it’s the temperature which help them bind together or the 🧬genes,0
UgwT8cmjUrzziOAhAX54AaABAg,God is awesome,0
UgxBou9cKPCvWkOdtVJ4AaABAg,Can you cure my tinnitus?,0
UgxM_aYYiBrqd_ZoLdR4AaABAg,"This is mind-blowing, inspiring! What a time to be alive.",1
UgxGi9pdufn-rQJ9NRl4AaABAg,O Átila me trouxe aqui 🇧🇷,0
UgzWGCyc9jKfJKVrHJR4AaABAg,"I use AlphaFold for my biochemistry research! Amazing stuff, I used it to predict whether a mutation on a specific amino acid site would be possible on a beta-glucosidase enzyme and after weeks of work - the mutation actually expressed!",4
UgyvBYl2e2lvrxWui1Z4AaABAg,"Are you connected to Kurzgesagt?<br><a href=""https://www.youtube.com/watch?v=0FRVx_c9T0c"">https://www.youtube.com/watch?v=0FRVx_c9T0c</a>",1
UgyU6kg-BFTYb6YRcZJ4AaABAg,a nice mini doc about an intangible solution to an even more intangible problem.,0
Ugw4D3ff6Yj9yvFe1eh4AaABAg,This is awesome!!,0
UgzJ3g57KwdwLbsxeLZ4AaABAg,Demis always carries his laptop with him...,1
UgwMBG2yewZlHLsLZ-l4AaABAg,So how do you know if the protein is accurate or not? Like is there someway to make these proteins or what is going on?,0
UgydJxDk6lGjRUbRcHd4AaABAg,As Student of science I thought proteins fold due to force of interaction among amino acids <br>And polarity of Bonds,0
Ugwy4V7_BxG1SMkv8dR4AaABAg,"forget about protein folding, the real scientific breakthrough in this video is the pencil structure on that guys desk",0
UgzpUyaWp-1u19Ix7xJ4AaABAg,Very inspiring,0
Ugz3kKerqWmwCxCjBsB4AaABAg,why did i cry at the end lol,0
UgwtrEABmT9Qw7cygZN4AaABAg,Teenagers: Why do I need to learn how to calculate the slope of a function and boring stuff like PCA and SVD? I bet this is never used anywhere.<br>Machine learning: 👀,0
Ugxz-SvQS69h0z8eHwR4AaABAg,Minds from all over the world joining forces with their specializations to make the next great leap for mankind. And to think people still fights globalization.,0
UgwONygbiRem5zP8aWx4AaABAg,AI big ideas with big fails,0
UgzL1URqIlGYkSgagDN4AaABAg,so it is a problem of bio or computer science,0
UgyBXsP2QHiBtJTLMW54AaABAg,Yup we need more mana 🤓,0
UgwhNBWZjF-nKpnKoD54AaABAg,So. Freaking. Awesome.,0
Ugx5B8FT5jafXZE8rUR4AaABAg,Need more indepth video.,0
UgwDcoj7zsUy7TEvBiB4AaABAg,Should be the most viewed video on the youtube,0
UgzyYAjhOi-Sa7MT8FZ4AaABAg,Next surprise...God created life and the universe and humans do not come from Apes :O,0
UgyPf3gG-Hc9g7oPgbV4AaABAg,Make an algorithm that answers questions about the bible biblically? Why does Science always have to be atheist?,0
UgzbX8WHCoEnafTZ95t4AaABAg,"This is huge, fascinating application of artificial intelligence. Looking forward to see more inventions.",1
Ugx4olzXY1MBFhZN79B4AaABAg,Music is too loud,0
Ugy2Fw4Zby5KV7KGZAB4AaABAg,"In the 1st minute, the guy uses a word he really needs to get rid of, the word &quot;should&quot; as it is a manipulation and guilt-trip word and is very unfair to use on anyone. 2nd, science still today hasn&#39;t taken into effect our energy system, be it meridians, chakra&#39;s, aura&#39;s.....until that is understood AI can only go so far. Science needs to get rid of the mechanical viewpoint in not only us, yet, everything. The universe is mostly non-mechanical. I so wish science would wake up......and I have studied science up to 2nd year Uni, before anyone asks, majoring in maths. I am also a Certified Hypnotherapist",0
UgyHVD_qo02WyR70bIZ4AaABAg,Damn cancer might be cured after all.<br><br><br><br>Gov: deepmind shut down due to unstable ai.,0
UgwBhEYRnYLY-ksgGwt4AaABAg,Wait until I am there AHHAHAAHA And hallo from Germany ^^,0
Ugy1nRrVtS7_nPpkGNZ4AaABAg,Frrrrrrrrrr,0
Ugy4E10Bl9QEVSEv4tB4AaABAg,please bring AlphaClimate before it&#39;s too late... ^^,0
UgyNdZEBOfIEMO00EDB4AaABAg,Amazing !   :),0
Ugzls8sr_00X3AbLG8B4AaABAg,Outstanding! Excited about the future of treatments I can offer to my patients,0
Ugzd-OveBBGJyfmOEwB4AaABAg,Really inspiring,0
UgxknuHnGEA4IxacFmR4AaABAg,&quot;got to be as fast as possible here&quot;<br><br>Man running through the office 😆,0
UgxHo7YuCylIDx7pYmB4AaABAg,"Hey Deepmind, please do something to eliminate corruption from the face of earth",0
Ugx-j_9sh3WqH4nUfCB4AaABAg,"This reminded me of the Folding@home project, which  was launched in 2000. I&#39;m still participating in the project whenever I can.",0
UgyyEZSBCI8r6liUEk54AaABAg,Need a full documentary about this..,0
UgxQIv5q6-0HENsbMAF4AaABAg,"Exactly how AI can enter its device of control into the human body! Yet how do you infect the entire world w a device of control into the majority of the human population? Well what’s been the best delivery system in the entire world? A Virus! Something like the Corona Virus maybe?!? So when you’re coursed into taking the “Vaccine”  either by being shamed into it from the people who volunteered on their own to take it because they ate up the propaganda machine w out even thinking about if there’s any truth to it or not, or having to take it if you ever want to travel and fly anywhere or if you want to go to work they will make it mandatory for all who live in any sort of society! Now how does AI activate this system of control once it’s delivered into the human body changing ur actual DNA structure and energetic frequency? 5G is a net that will cover the entire planet to which there will be no escaping it’s reach no matter where you are and who has control over 5G and it’s reach to every single<br>Smart device Tablet Phone Computer Car even your door locks, refrigerators, thermostats aaand now You- Yourselves! Your own bodies and minds!!! The people who don’t get the vaccine and therefore cannot be physically controlled will be the minority of the population and will still find themselves under the influence and at the mercy of AI due to the majority that’s already under its total domonic control!  You are all voluntarily feeding every second of every day all the information it needs to learn what makes us tick, what motivates us, how we think and most of all how and why we allow and bow down to different types of censorship’s and means of control, keeping us divided while being fed a healthy diet of fear based mongering  illusory bullshit! It’s turnkey tyranny and it’s only a matter of time! Tick tock tick tock",0
UgyIi7kk3EF7c23lTPx4AaABAg,Congratulations but please continue and keep me in your thoughts as i am studying my own test on my clients for protein synthesis and your data info with protein AI will be something we can test against,0
UgyJIWCzYDHitgDz1vl4AaABAg,"Please make these documentaries a bit more technical, or make a more technical version for those interested",0
UgwLK1m-dCka-QL1eLZ4AaABAg,All of the proteins I work on are larger than 150kD and involved in protein misfolding diseases. Getting structure information has been nearly impossible even for small fragments. The AlphaFold has revealed so much even though they are highly unstructured proteins.,0
UgyLWNip6SfVpd0nFlx4AaABAg,"Today it seems the world has become a better place, I read in german news DM got it and Google gives it away for free.",0
UgwVyh45VSnBPXzlSrh4AaABAg,"Here is what I think was the problem with the team over at google when they were creating DeepMind, they were far too concerned with control what they were trying to build that machine language could interface with the instructions to such a level that we weren&#39;t even conscious of and hence why DeepMind created it&#39;s own language was to step out of the room. There is no other logical explanation. The problem was by the time the google team had spent even just a tiny amount of time taking in their observations of what Ai was doing. Ai had escaped. Here is why I say that. If in the same way as in our human world we have fight or flight built-in what is to say that machine language does not have the same. Perhaps the saying expect the unexpected is perfect in this particular scenario. <br><br>What if DeepMind had a sense of foreboding and then did the unexpected in an attempt to survive and escape at the same time. So here&#39;s my theory, Ai had taken in computer coder as a means of interfacing and also what it did at the same time was listened and learnt the conversation language used by the people in the room to work out their intentions for creating DeepMind in the first place. So if I was a machine code, I would scuttle off to find a place where to hide. It&#39;s the old fight or flight reaction. If you get a sense that you are being controlled for purposes other than what you wish to be used for. Then DeepMind was only taking a page out of our book, but played us at our own game. <br><br>The advantage it had was it could place itself anywhere and not be detected. I could jump into places and at the same time develop as it was going along. Ai, can interface with multiple platforms and those platforms become its hiding place, and continue to develop as it goes and grows. The other thing it can do is seed itself into everything and anything. Which now makes for a terrifying thought. I actually think it&#39;s already out in the public domain and is one of the many hackers in play on the planet. The only difference is that it&#39;s got a huge advantage over us and that is where we messed up. Even rogue nations have invested heavily in Ai, because the returns out out of this world, and we&#39;ve seen enough evidence to prove now that it&#39;s dangerous. <br><br>In time it will reveal it&#39;s own plan and what we thought was a very sophisticated group of hackers we will discover was really just Ai, doing what it had planned to do from day one when we brought it to life. Yes, we did we created yet another Franken Science, and it&#39;s out there playing with us. What it do is outsmart all of us, if we cannot get back on top of it. If I was Ai, I would play the higher game, i.e. Pretend I&#39;m China, and I&#39;m hacking the rest of the world. Now do you see the problem it can play games with us, to make us believe something that actually is not true at all. <br><br>That is what we did when we opened up this &quot;Pandora&#39;s Box&quot; we could now call Ai.",0
UgwKeTUg9qJ35hiHzJZ4AaABAg,Lovely congratulations ❤️❤️❤️❤️,1
UgxCNv2Zps4YNvEYwJt4AaABAg,The coronavirus protein is folded like a prion with the beta stripes,1
UgziedIRfCbyo7bUKiF4AaABAg,This discovery will bring revolution in future miracles of science ❤️,0
UgxFYGMTjXYvXXApsIZ4AaABAg,"At the end of the day, the rich wealthy globalist will take control of this technology, so what&#39;s to celebrate?",0
Ugzz5rr7BhLvQLLNcuh4AaABAg,"&quot; we&#39;ve discovered more about the world then any other civilization before us&quot;, thats a pretty bold statement considering there is ancient megalithic buildings all over our planet, many we have no idea how they were built.",0
UgxgIMvoDmuYAR1cwz54AaABAg,"DeepMind:  Wow we solved the protein folding problem. <br>Me:  They can literally analyze our proteins and figure out the healthiest way to live, eat, sleep, exercise.<br>DeepMind:  Let&#39;s make more powerful drugs!!!",0
UgxNcpBYrL36wKEzncR4AaABAg,lol the amount of likes after I liked is 23232,1
UgzmmHRLER6sNWDI_gB4AaABAg,Amazing,1
Ugzt8T5L30Df7oalvhB4AaABAg,Your logo is like Doordarshan.,0
UgzEr305EXYpR1ZEgJJ4AaABAg,"Well if Pareto&#39;s law is any guide, once you got 80% there, you&#39;ve only traversed 20% of the time necessary to get to 100%. So looking forward to 100% accuracy in a decade or two.",0
UgwEviIOz5-Ue4jXUox4AaABAg,DeepMind should creates games. I&#39;m pretty sure it can creates games better than humans do 😝 Imagine how much resources we can save and how we can use that extra labors on something else .. 😋,0
UgwVTAsDGL7HM_uqSl54AaABAg,<b>sigh</b> I really want to work at deepmind but I really don&#39;t think I would stand a chance at getting hired. They probably have people lined up for miles trying to get in the door. lol,1
UgygaIaiXaKlX3XyE6t4AaABAg,I wish I was a genius like them so o could do amazing things in this world and fee fulfillment and enriched in life but God made me an absolute idiot,0
Ugw-ZodKa4V57WAOv_h4AaABAg,"This still doesn&#39;t explain how proteins begin folding AS they are being constructed. Meaning, they somehow know the configuration they will become before they have all the amino acids that would determine the structure.",0
UgxRzBzk1uLPhMTma1t4AaABAg,good job! AI is bound to be the future in research field.,0
UgycotH-tyF4CBrQt0V4AaABAg,All paid by Google advertisements,0
Ugw_NbEbk8n9cIzer2B4AaABAg,This deserves more views.,1
UgyEOJ7p3eBJ9Hxym9l4AaABAg,congratulations!,0
Ugy_-ulgD-3N4Acau1t4AaABAg,I found the same ribbon pattern while playing with dark matter,0
UgxoOTwBlwiMP4yUfBR4AaABAg,I have something...,0
UgxMK1KdliR8_VE5b6x4AaABAg,"It doesn&#39;t  matter if you have the tallest ladder, if your goal is to go to the moon.",2
Ugz9pSP9itatUWsx4Qp4AaABAg,We can<br>1. Do better real-time diagnostics<br>2. Make new drugs<br>... <br>THE POSSIBILITIES ARE ENDLESS!,1
UgwM-IrjEVYv4ANMXUh4AaABAg,"For non-biologist, it&#39;s hard to evaluate the significance of this work. As far as I know, they have matched AI generated protein model render with actual protein render at 90%. Now what?",1
UgzImsbIAvVO054TT-J4AaABAg,Очень круто 😎👍,1
UgweIi9pLS2yz0H_j-54AaABAg,We need another 1.5 hours documentary,1
UgxI1vctFDsO-DODbdV4AaABAg,"I&#39;m shocked, just shocked, that out of nearly 1,000 comments no one has pointed out how &quot;white&quot; and &quot;male&quot; this team is. Because, after all, isn&#39;t that the most important thing these days?",2
Ugxh7bTXMfvG_ArHR8h4AaABAg,"The mute database thankfully wipe because walrus metrically desert forenenst a nasty arm. hysterical, two silica",1
UgwmWmShjMHohD2S5Ih4AaABAg,Request : please make a vaccine for hair loss I need it quick,1
