CommentID,Comment,LikeCount
UgzX5wo4PjWy_yUVS254AaABAg,How does that particular type of protein molecule ‘know’ when there is enough of that particular type of ‘machine’ in the body? It moves around to form the shape that is needed… how does it know what to be or what not to be? Where does that communication and ‘molecule count’ code come from?.🤔… I think there is a lot more to this that scientists are not prepared to admit… evidence of intelligent design.,1
UgystQuwTaBdLaQOCiN4AaABAg,Came here after reading about Alphafold by Deepmind.,0
Ugwn6Iplr_tfnrOfa8p4AaABAg,"No noise, no vibration? No excess heat? No waste?",0
Ugxi2DDBw_rnDfcMVOd4AaABAg,"Sooooo, is he describing the eventuality of organic, living machines?--machines made of &quot;bio-mass&quot;, chemical-fed proteins? The energy source being, essentially, a kind of &quot;food&quot;-equivalent. <br>  Do any of Michael Levin&#39;s bio-electric manipulations of biological matter dovetail into this picture?",1
UgwgpALY9Q4tHKX5nqJ4AaABAg,there are so many things wrong with this lecture.  Not cell membrane (mitochondrial inner membrane) not outside of cell(inter membrane space) not an acid pump(chemiosmosis) not in out energy cards(energy is from proton the gradient)not sliding filament model(dynein arm and microtubule)...the larger concept is OK but the cringing made it difficult to believe,1
UgxzdiKL6SgZ9Telfb14AaABAg,The flagellar motor!,0
UgyKF96S5wvUOA0CmgR4AaABAg,"<a href=""https://www.youtube.com/watch?v=zm-3kovWpNQ&amp;t=608"">10:08</a> I lol&#39;d",0
UgxwbtaSJ4IAmg-dtJV4AaABAg,"This is why I don&#39;t think AlphaFold solves the problem at all... they make good predictions sure, but in this statement of the problem, he says &quot;how&quot; a lot, and AlphaFold has been very poor at elucidating much of anything about how proteins fold despite being good at predicting the final structure.  I think that the &quot;how&quot; part of the problem IS the problem, while some at CASP (e.g. Baker) seem to have put their blinders on and treated simply making good predictions as the problem.",0
UgxF6-GiLIHh_zLwtJl4AaABAg,Mistery of folding proteins =  intelligence design,1
Ugwyo2E8hX6sLi3_FZp4AaABAg,And don’t forget kids.  This all happened by evolution.  Lol lol lol lol,1
UgyM-CzriB0yqlxCrIV4AaABAg,Could you provide an evolutionary mechanism that can “built” anything like?,1
UgwG0EcKRrkXEukgfbZ4AaABAg,Telling us everything they don’t know in the world,1
UgzRpshCoMeID1NOSoN4AaABAg,200 million proteins known today. Thanks to artificial intelligence. And More breakthroughs are yet to come,0
Ugyc8UIIG9KLmgTC8KF4AaABAg,FINALLY SOLVED!,0
Ugw_NPhm21eP453qC_B4AaABAg,"And today we know 200.000.000, nearly every protein existing.",0
UgzSga52FMtWcpT9nm14AaABAg,"Great lecture and very well explained. Ken did not mention that molecular machines are irreducibly complex, meaning you can not remove any part of the machine without rendering the machine useless. This in turn is a big conundrum for evolution, as it means they could not have evolved, as all pieces must have been assembled together since the beginning in order for the machine to be functional.",3
UgyqRlz4WVnN4X_4si54AaABAg,Evolutionist should watch this and be humbled,1
UgzmlPKEZHu9osxjx1J4AaABAg,thanks you !!!,0
UgxkVwbv2ewSMedbt8R4AaABAg,"That comparison of protein machinery with industrial machineries was great. If we can focus on improving real scale machines, we can also focus on improving the quality of protein machinery preventing degradation link to many diseases!",3
UgwEBWHe-1V66nZksd14AaABAg,Machines are designed by humans. These are chemicals.,0
UgymAQbThwh8ryHFF9N4AaABAg,This is before AlphaFold solved the problem. 😀,0
Ugx41vKtC704--erVWV4AaABAg,"All these wonderful protein engines doing so many things to keep our bodies working, each taking care of a very specific task, and everyone required to do that job or the structure fails, and yet they all happened by chance?",1
UgzIxLYXb_LFB0n8GHx4AaABAg,Замечательно!я так и предпологал!и когда человек занимающийся этим это подтверждает на практикие!это формирует хорошие знания!,0
UgyXRZ-PqAlP1RyT1Uh4AaABAg,"Amazing how the Universe created itself out of nothing for no reason by “chance,” organized itself through a precise set of mathematical principles—the physical laws and constants—leading to ever-increasing order and complexity. From physics we get chemistry, to organic chemistry, biochemistry, molecular biology, to tue spontaneous generation of the genetic code, arising simultaneously along with the complex bio molecular machines necessary for gene expression, transcription, translation, etc., etc, and ultimately replication—the instructions for which are themselves encoded in the very thing being translated—and all of it “just happened!” It takes a lot of faith to believe that the origin of the laws of physics, and the Universe, and life are the result of some inexplicable cosmic happenstance, which would itself be indistinguishable from a miracle. Look closer…",4
UgyBaqI8R1ExrDDQOU94AaABAg,👏👏👏👏👏👏👏,0
Ugy4WyTAf0E-F4TuEyB4AaABAg,"What I kept thinking is, who made these intelligent machines.",0
Ugyue5vrYjtHBL8uMOB4AaABAg,Hey Doc! Bad news--there&#39;s already a patent on the technology you are seeking to copy. The original owner is an Omni-scientist and Omni-potent engineer.,0
Ugz38S3ImXIHgvZZp0F4AaABAg,"This is the proof of power and glory waaay beyond our understanding. In the beginning God created the heavens and the Earth. God created all things by His spoken Word, for God said, Let there be light, and there was light. Your fingerprints are unique to you and NOONE will ever have your exact fingerprints from the beginning of human existence or in the future, EVER. JESUS is Lord, seek His face.",0
UgxrX-L2bbmO6AIcr7t4AaABAg,This guy&#39;s cells don&#39;t make noise?,0
Ugyqe4RVE4tKch_KJ_t4AaABAg,"So, Ridley Scott was correct in his futurist impression in film Prometheus where the extra terrestrials were using protein based technology to run their spaceships.",0
UgxDuiLhR8nml8NNElV4AaABAg,If Dr.Fauci isn’t lecturing I’m not listening. He’s Mr. science,0
Ugzh1EYAI--JVuGW6N94AaABAg,"<a href=""https://www.youtube.com/watch?v=zm-3kovWpNQ&amp;t=694"">11:34</a> Marvel Iron Man reference",0
UgylDch3Q9I5BBUXLdV4AaABAg,"Interesting presentation, although I would have liked to have heard more specific examples of how these chemical processes could be scaled up to perform useful functions on a macroscopic level.  <br><br>As a side note—despite the overwhelming complexity and apparent engineering on display in microbiology, it’s remarkable that the theory of Intelligent Design doesn’t get more attention.",2
UgyudN-IWIowoouQi5Z4AaABAg,So incredulity is basis for ID theory?,0
UgxAlw7v2D3xg7tigHp4AaABAg,that was awesome... give me my protein care!,0
UgxUZOA9M_Sn_arcFWh4AaABAg,"Chance of aa folding correctly by chance,  1X10&gt;164.  Just for 1!",0
UgzGHw0dPGN1ACSpNQ54AaABAg,"As some who does have cystic fibrosis and has struggled with it since birth, I can’t tell you how my life has changed because Trikafta, a modular drug that binds to the CFTR protein that doesn’t fold correctly due to the mutation I have. I have dived into the world of genetics because of CF. My God it is absolutely fascinating. I can finally breath, I no longer have mounds of salt on my skin after I exercise and I no longer cough like I’m dying in the mornings when I wake up. A big shout out to Vertex and it’s scientists, y’all the real MVP.",0
Ugzt4TFPm79xYuF4hxR4AaABAg,I was sent here after watching SciShow to do more research. 🤓,0
UgzaMah_o0NqeLxbf7Z4AaABAg,Poor human will admit to all this complexity and still assume it&#39;s all random. Spare me a break!,4
UgzZkLY_HU458BDXDGB4AaABAg,Thank u all very much,0
Ugw19wcX8s_spcO2WVp4AaABAg,Evidence that a mind created these micromotors. We have no idea how they came about or how to duplicate them. This rules out random chance.,1
UgyoG7T68Gc3S2a9ymN4AaABAg,I&#39;m intrigued with the idea. I&#39;m no scientist. But I think of 2 obstacles on a macro level: friction and the effect of gravity on heavier masses. How do you get around these two problems with folding machines on a macro level?,0
UgyOcrzW9Wv-xDHoygt4AaABAg,I heard the shape can also change over time.,0
Ugy1y6Oz2CS95bMEqFl4AaABAg,"Proteins are extremely complex. They know how to replicate, fold, and carry out their given tasks. It&#39;s incredible how complex proteins are, let alone a single cell.",2
UgzCtqsZ6sMAjHz8fy14AaABAg,"It amazes me, how so many of you blindly trust the google  system for answers about and explanation of life and its complexity...<br>You&#39;ll worship a man over truth...<br>You are stupidly intelligent...filled with nonsense brought on by egotism. <br>They just say a thing and you jump to believe and cling to it,as if you&#39;re marooned on an island and google is the rescue ship.<br>You readily believe fictional scientific theories...why?<br>Because you worship yourselves over truth.",1
UgxsSGm3EWiYOcrsv8t4AaABAg,Aten was\is the disc of the sun the one thing science of science still forgets,0
Ugz8IPXq2JNjVBg-fcB4AaABAg,Humans have a soul. We are not a machine. It would take 10 to the power of 127 years or trillions &amp; trillions &amp; trillions of years for a super computer to fold a protein. Humans dont even understand kale. If we dont even understand something we eat how can we even begin to say we understand the body? Evolution is utter ignorance.,0
Ugwzp5LuZGfj3yKKTch4AaABAg,"This all happens by chance and accidental mutation, over generations which successfully replicate. From nothing to begin with in the universe.",0
Ugw3PFzSDxSx3UceG_h4AaABAg,not anymore .. achievement unlocked!Thanks folding@home and alphafold ... coincidentally it happens at same time as world wide pandemic. What are the odds?,1
UgydIec8UEKM4hY1ATx4AaABAg,Great explanation of the power of proteins.,0
UgwTuPP_VESUZhQMWwF4AaABAg,"Wow, and to think that these awesome protein machine came about by blind chance! This makes them the only machines we know of that have no designer. 🤣",23
Ugy62DNkExZmPSMXxSN4AaABAg,"This still doesn&#39;t explain how proteins begin folding AS they are being constructed. Meaning, they somehow know the configuration they will become before they have all the amino acids that would determine the structure.",0
UgxgrWy0C37ScPYlKL94AaABAg,Wow,0
UgyTmh8R--dXD6ZWEe14AaABAg,"3 billion years?  Genetic engineers think that 50-55 generations are all we’ve got (because of devolution- you know, that “2nd LAW” thingee). <br>There’s no way we’ve been here 30,000 years much less 3 billion years.",0
UgyuJpXth7B7CxeAVUl4AaABAg,"Only in “science” does anyone come across “motors” and “machines” in the wild, and presume that they “appeared” from nowhere, designed by no one, and made from nothing. <br>Astounding that the human race hates the concept of creation and submission so much.",1
UgztL_2yiJg_50UFUhl4AaABAg,"He said physics and engineering. Did he misspeak or did he just close the case on evolution in favor of creation?<br>I think the latter is obvious, since physics and engineering are indeed what the most casual observer would notice in a protein much less in a cell. If there is engineering, then there is an engineer. More so, if their is physics, there is information. <br>There is nowhere anywhere that information to order anything comes randomly. Thanks Doc. Now go on please.",2
Ugz7BCW2eKw1kopv7qV4AaABAg,"Hi everyone,have you tried using Dr Edusa Herbal Medicine on YouTube Herpes cure?<br>I can say he has the best herbal product when it&#39;s comes to curing herpes permanently I have heard a lots of great things about him and my aunt got cured from Herpes by his powerful Herbal Medicine🌺",0
UgzPNK1s1mJVUGiyCA14AaABAg,"this dude is grossly incorrect. From thermodynamics perspective, there is no fundamental difference between ICE and biological machinery. Also, his explanation of how ICE is working (by vaporizing the gas? and thus expanding the volume) is simply wrong. Not sure if this is credible presentation.",0
UgxfFJTa1w2mbfvFa0R4AaABAg,I have a folding problem when I play poker,0
Ugy0hXgeW0oVACPkP614AaABAg,PROTEINPROTEINPROTEIN LAAALALAALALAALALALAAAALAALAALAALAALAALALA,0
UgwVDvgnb5ThP_tWvGx4AaABAg,"So, basically intelligent design..",1
UgyEe8ryLcP8ztSE_WB4AaABAg,"The protective camel proportionately scatter because leo suddenly flower with a unkempt mass. vague, barbarous tuna",0
UgyUSc7gx3lqE-KRMJ54AaABAg,Our human body is a great example of calculus ! When we eat food like carbohydrates or proteins they turn into glucose or amino acid with the help of different organ definite functions.<br>d/dx ( carbohydrates)= Glucose<br>d/dx (proteins) = amino acids<br><br>Then again integral function work to make new protein or polysaccharides with a definite limit range.<br>∮ (amino acids) dx = proteins +c <br>I think here this c is the main culprit for protein folding to give a definite 3D shape for definite working purpose.<br>Actually Particle physics runs our body with a puzzling equation !,0
UgyoZVGBs_5UijLpP1R4AaABAg,"The perspective of this technology is a little creepy:<br>First of all you need to generate a protein, so you need some ADN.<br>OK.<br>Then you need some ribosome or something like this to translate it.<br>But if you want the protein to move or do some job, you also need some ATP o anything to produce it.<br>So, you need a mitochondria.<br>If you also need it to obey, you will need some kind of &quot;brain&quot;:<br>You have invented Frankenstein.",0
UgwB9ppnfAOn9ozwVb14AaABAg,I can see what is your next badass move...,0
Ugwld0DLVP2xPMtE9R14AaABAg,"Here after watching The Expanse, completely fascinated by the idea of the protomolecule",0
UgxJgI0L0aauBEjUK4J4AaABAg,most cristal clear explaination for the more or less solved protein folding problem. thx for that :),0
UgxvjPHMRWav7iw67MF4AaABAg,"That it took the application not only of some of the best minds on the planet, but that brainpower augmented by supercomputers, testifies to the excelling power of our Creator!",1
UgzUm2EEtCPJiejhma14AaABAg,Look mate don’t waste ur time a i solves it,0
Ugzz8-9T4E_Qa9lbD0t4AaABAg,AI to the rescue,1
UgyRU9iJT8LzrOfUMpZ4AaABAg,Machine<br>One bind other unbind<br>You have more machine in your finger than the world,0
Ugym6t2dCio4Cg7oo-l4AaABAg,Machine,0
UgwDaDxfWedegfwl-i94AaABAg,Machine,0
UgzVkLc3JleuMYfaEnZ4AaABAg,&quot;Chemicals don&#39;t have colors&quot; lol,0
Ugw62E53l-K_kiOe0F14AaABAg,"Still have, at minimum, &quot;the chicken or the egg&quot; problem...proteins are needed to make proteins. Also the &quot;chirality&quot; problem. Nothing changes the mathematical fact life arising from purely undirected (i.e. chance) causes is impossible.<br>Real science should follow the evidence WHEREVER it leads",0
Ugzt0ABB9CkxSwIRadB4AaABAg,<b>I’m here after the debut of AlphaFold by Google Deepmind</b>,2
UgzeBd0SbB7Lx52IVut4AaABAg,"I came tooooo late, this video was already here in 2013!! Excited, also a bit concerned...",0
UgzOIOoi7rLscr2QKRR4AaABAg,Deepmind AlphaFold2 !!<br><br>Hope they could monetize this asap.. i heard.. them company is in huge debt,0
UgzFChvjO00OHpU17bF4AaABAg,AI had now solved this long -time problem,0
UgzV12U3gnD_dPH174d4AaABAg,"hold on sir, deep mind is on it&#39;s way",1
Ugw1PU_RvfFmoYWeNq54AaABAg,"Solved! <br><br>Man,...people in the past were idiots!",4
UgwM8UUg2btzRIixZOp4AaABAg,Why is it folding? Or called folding?,0
Ugz7UkXk6dhjMDGVnKJ4AaABAg,Little did he know that only 7 years later Alphafold 2 made a breakthrough in this matter.,10
Ugw14t_h5iDx8MqrHh14AaABAg,Would love to see his comments after alpha fold 2,0
UgygpPlLiV2Z2CXWIb94AaABAg,yeah same as ricardo,0
UgzXHsuX0KW3R803tfV4AaABAg,what a time to be alive,0
Ugyz8NSIrX6wdoseoSF4AaABAg,This video was from 7 years ago and today we now have the folding problem solved. I wonder where we’ll be in another 7 years 🤔,1
UgxYMi7PiG024y0CqVZ4AaABAg,"DeedMind’s AlphaFold will likely only get better at this with time. Amazing. 🎉🎉🎊🍾<br>Also, seems like Ray Kurzweil is being proven correct when he said that we would create nanobots to act as an enhanced immune system.<br>Maybe this is the equivalent of knowing computer code to interact with living organisms.",1
Ugy4-1KtfvqthCcNJ6t4AaABAg,Deepmind: Hold my protein,0
UgzT8BMe0o92EjfWo-t4AaABAg,Basically he wants to make zombies to do human labor.,0
UgwdFG_O0pUA_9l8zUx4AaABAg,Youtube recommend this to me. In 2020,4
Ugzcp076bDPQ5hg1azB4AaABAg,Deepmind: hold my chip!,8
UgwCORd4l2X20PzzsqN4AaABAg,Who&#39;s here after the DeepMind news. Age of wonders!,98
UgzO9-C07BchMeMy08h4AaABAg,Deepmind be like: come again?,1
UgwPDFW-DAyaIedUs-p4AaABAg,7 years later problem solved by DeepMind,2
Ugz7jj6mETGbGwvGcHp4AaABAg,"And we thought NP problems only could be solved with quantum computers. <br>Then machine learning came along like a joker. You can run it on math-processors, but it have some of the qualities that we try to harvest from q-computers.  <br>What a time to be alive!",0
UgxG8evrPJMVtQ6yuxx4AaABAg,Then They say god dose not exist and all of this came by trial and error wtf,5
UgwaEt6yAq72qhzBCjV4AaABAg,More evidence Life was created,0
Ugzh9tY_1-wn3LN5Hop4AaABAg,we get it  you are here after deepmind solved it.... ............. -_-,0
Ugx6HN2fGftP0D_8yHp4AaABAg,Here after Google DeepMind solved this problem,112
UgzjZIRiDl3VLclT_kV4AaABAg,Anyone here because of deepmind?,0
UgyDLoRJso2GbPNph_J4AaABAg,DeepMind did it. Protein Folding problem has been solved!!!,6
UgzIPxTRewJ2Fj43a0V4AaABAg,So how did AlphaFold help with the protein folding problem?,0
UgzyO5e0DUhQIEHactx4AaABAg,in ultimate analysis could these solution methods of CASP DeepMind/AlphaFold be extended to estimate the shape/fenotype of the organism given its dna say ?,5
Ugw4yilR-_FLdaj27sN4AaABAg,Amazing work by DeepMind !,2
UgxsH_XJl-ODOtdF0-N4AaABAg,On a good note protein folding problem has been solved by DeepMind..what a time to be alive. 🔥🔥,191
UgwaCboaaeVCmzjhptd4AaABAg,"Good presentation, but does he really honestly believe that all these amazing proteins/machines on which life depends just happened to form by pure chance? And that they somehow came together under the same roof - in the same cell membrane and started to work together so that life could be born - by chance?   Hmmm. I bet that most atheists have no idea what miracles they are required to believe by their worldview. Which makes more sense here - Design or Chance? How is&quot; Chance&quot; a scientific explanation? Can it be tested? If not, is it science? Intelligent design as an answer to this protein problem and the origin of life is not permitted in their worldview so they are forced to believe in millions and millions of chance miracles. Yet, they claim they are the rational ones? Really? How rational is that? I&#39;m absolutely amazed at what some people are willing to believe in order to avoid believing in a Creator.<br><br>Listen to this this short talk if you want your faith challenged even more: &quot;Origin: Probability of a single protein forming by chance&quot;",0
Ugz6OWtijlZ6u2QHYcp4AaABAg,"The odds that a single functional protein forming by blind chance on the early Earth are 10¹⁶⁴. There is only 10⁸² atoms in the universe. This is just the odds for one protein! A simple cell will hold 42 million proteins! Each protein must have formed at the same time and all come together to form a functional cell, the odds keep stacking against a natural origin of life the more researchers explore the data. Intelligence is the only known force that could organize the amino acids and proteins to overcome the incredible odds",0
UgzDNJRZn2OEmAeoxNt4AaABAg,subhanallah,1
UgxHckZ1cL5n7xx8gY14AaABAg,Nano mechanical machine,0
UgySIUUcVO9EeJtE7St4AaABAg,"I still don&#39;t understand how scientists still believe in evolution. If it&#39;s so hard do scale up a protein, how it appears by case.",0
UgwhkdyOL0fI91QBnTF4AaABAg,Thanks. Great lecture.,0
UgwrVfUT4YLF_PBL3LJ4AaABAg,Amazing. Atheism better get working.,0
UgyyUBvkhzIvN4PAQYh4AaABAg,Clearly we were designed.,1
UgwIXg7kWWzwAYAL-mN4AaABAg,Evolutionism is a lie!,1
UgzjE2_b9a0cS-KMEzB4AaABAg,"&quot;...Because of what is made man is without excuse...&quot;  Romans <a href=""https://www.youtube.com/watch?v=zm-3kovWpNQ&amp;t=79"">1:19</a>&amp;20",1
UgxvcqqbMWQfMHc-N3Z4AaABAg,WOW Real Machines Million &amp; Billions <br>What a Design,0
UgwGz179TFvxxs_tQml4AaABAg,"<a href=""https://www.youtube.com/watch?v=zm-3kovWpNQ&amp;t=319"">5:19</a> &quot;It&#39;s very much like you walking through a crowd of people trying to find your close friends; it&#39;s a fairly random process but sometimes you can do it&quot;. <br><br>This is so very wrong for a couple reasons.  &quot;A crowd&quot; is a significant understatement.   There are roughly 7.5 billion people on the earth; if you had to randomly walk through that crowd you&#39;d not find your friend for decades, if even that.  However, even the simplest protein has at least 100 amino acids in the chain, and of those 100 slots there are 20 different choices. That&#39;s 1 chance in  20 with 100 zeros behind it that you will find your friend.  But there&#39;s more;  amino acids must form a chain in the correct sequence and then fold into the correct shape; if they don&#39;t fold they are useless which means you have to start the chain all over again, which means it&#39;s less like wading through a crowd of people to find your friend and more like selecting 100 numbers from 1-20 and hoping this will win the lottery.  Each time you lose, you must select your numbers again.  And that&#39;s only for a single protein.  The  most simple cell has at least dozens of proteins and they aren&#39;t just random; they all work together to perform dynamic functions. That means you&#39;d have to win this 100 to the 20th number lottery dozens of times at the same time in the same place.  There is no way this happens randomly. <br><br>Secondly, he suggests these amino acids are &quot;looking for their friends&quot; (according to the analogy he used).  That&#39;s not the case at all. Amino acids don&#39;t have friends and they don&#39;t try to do anything.  They are inert matter. To suggest that they are &quot;looking for their friends&quot; implies intelligence and purpose.  Looking for your friends is not a random process; you go into the crowd with the intention of finding your friend; you know what he looks like and he would recognize you.  If you want to say this process is  random (i.e. no intelligence) then you cannot use analogies or examples which imply purpose; that is cheating.",1
Ugz_mPZIJc8k_bQpWxN4AaABAg,This video is already too old..,0
UgxtpZxhWHishW7C7n54AaABAg,"The question though is how you scale it up with regards to fuel. The fuel of proteins are ATP-molecules, which are very tiny molecules produced mostly in our mitochondria, that sort of function like a coin going into a slot-machine. But we really can&#39;t scale that up in size, not merely because we can&#39;t scale up individual atoms, but these ATP &quot;coins&quot; at the molecular level can float around everywhere randomly dispersed in the water because they are so tiny, but scale them up and they all just sink to the bottom and won&#39;t be able to get into the various slots that make them accomplish anything. In nature their very tinyness takes care of their distribution sort of for free, while getting bigger pellets of fuel distributed cannot be done for free. (This is indeed one of the reasons insects cannot get bigger than they do get, under our current oxygen levels there&#39;s only so far oxygen molecules will be naturally and sort of &#39;free of charge&#39; dispersed in a body without proper lungs and hearts and blood vessels, that cost energy to build, run and maintain).",1
UgzuGf6_SxVZhhQUljZ4AaABAg,I&#39;d never thought about proteins this way. I wonder how this further would look like..,0
UgxMQ0dlhMSBjohaj3V4AaABAg,"I love this lecture, explains what we know so nicely and succinctly",7
UgyCSo7s6NH2Fe-ng-94AaABAg,marvelous!!    thank you so much for the lecture!! 👍👍👍👍,2
UgzeUOYIJnCZq0IpO2d4AaABAg,"He didn&#39;t speak to the establishment of the engineering of the proteins, the proteins are INSTRUCTED BY CODE.  Atheistic Scientists who promote Darwinism deceive themselves by claiming everything is designed by DESTROYING MUTATIONS, CHANCE!  engineering requires intelligence, a engineering intelligence!",0
UgyH8a-hIBA3IQNSYh54AaABAg,"The applications Ken Dil was getting at towards the end cannot work the way he presents them, because it violates the 3rd law of thermodynamics. The energy is already provided in the cell, so I suppose he made an innocent overlook. You need movement, i.e., energy to insert the  inhibitors into the proteins to change their morphology. in the scaled up version, that energy is provided by gas and electricity. in the cell, you have the energy provided by water movement and electrostatics.",0
UgwXN3bIKScj3KPFwWp4AaABAg,Must be sub atomic mech,0
UgwgfO7yuNybAm_LlLh4AaABAg,"Mathew 24:7<br>7 For nation shall rise against nation, and kingdom against kingdom: and there shall be famines, and pestilences, and earthquakes, in divers places.<br><br>Read this book (now on amazon) - The Theory of Evolution is a Result of Erroneous Extrapolation.  It destroys evolution using Mathematics. It strengthens your faith in God.",1
UgwR8WNmzz8aYG9QDjt4AaABAg,like watching  holy grail,0
UgxQyAWtLeD2necWrFB4AaABAg,Foldit and eteRNA.,0
UgxB5b8-RgEosSsy-bl4AaABAg,It seems implausible that such incredible complexity could have somehow self-assembled as a result of time + matter + chance. Even the simplest form of life (a single-celled organism) has such mind-boggling complexity.,3
Ugxx8lZjTgg_0xMy5hx4AaABAg,Machines have purposes. Purposes come from minds. I have never heard of a machine that didn&#39;t have a designer. The machines inside us and in all living things have purposes and a designer. It&#39;s just that simple.,0
UgyNQi5ioCqV1rwxC0t4AaABAg,"the first application of your machine ought to be a small battery, only it lasts longer than a regular battery.",0
UgyoRK6SSKJ_GwZkE8F4AaABAg,"If this is reality, the amazing nano-machines that are the sub-components of all our bodies, brilliantly shown in a few demos, were designed using the DNA and sub-cellular protein folding enzyme architectures touched on in this talk. Although I don&#39;t think enzymes were mentioned, it is they that do the folding work for each protein made in a cell.  The obvious question is: From what, or whom did these nano machine designs originate?",3
Ugw_BpOrfZRPrdPevzR4AaABAg,"At <a href=""https://www.youtube.com/watch?v=zm-3kovWpNQ&amp;t=480"">08:00</a> he gets things upside down. What he is showing is ATP synthase which does not pump acids and is most definitely NOT powered by ATP.  On the contrary it makes ATP from ADP.  <br>The little cubical things are not acids that are being pumped but rather protons (hydrogen atoms missing their electrons) that are driving the motor.<br><br>The upper part works like a turbine. The excess of protons above the membrane want to go to the side under the membrane where there are less protons and in doing so they have to pass through the turbine wheel turning it.  The rotation then drives the lower mechanism which captures ADP molecules and inorganic phosphorus molecules and forces them together to form ATP which is itself the &#39;fuel&#39; for a multitude of cell functions.  <br><br>Most protein mechanisms use ATP to fuel their operation (as in the calcium pump the speaker erroneously ascribes the animation to) whereas the mechanism shown in the animation is the one that makes that ATP fuel for all the others to use.<br><br>It seems very odd to me that someone could appear to know so much about the subject and then make such a fundamental error.<br><br>(edited to correct my own errors mixing up ATP and ADP in the second and third paragraph as pointed out by rubiks6)",0
UgzQh7haWcXM4En4bwN4AaABAg,Great guy! Did a postdoc with him back at UCSF. Ken&#39;s the relatively rare combination of a renowned researcher at the top of his field who is also a great guy.,79
UgzjglypQEP2wVs7mPl4AaABAg,"Protein molecules can&#39;t talk,sorry it is your spirit that talk,through",0
UgzY1l6GlSuvtBLUvRB4AaABAg,The One who went to the Cross for all of us created all of this.,2
UgyoUAOSkZ80OQYBivt4AaABAg,OUR FAKE modern science PROBLEM!,0
UgwrzO_HOdbl1u0bDbJ4AaABAg,well that was a complete waste of time. Now that I still don&#39;t know what the folding problem is ....<br>Downvoted.,0
UgyWOedtJgDpQ2vSXAl4AaABAg,"This was only an apologetic for financing more of scientific studies on proteins rather than an explanation of how proteins do fold, which is really much more interesting",0
Ugz03gTopm0IhW0zetF4AaABAg,And darwinistic evolution can&#39;t explain the coding mechanism of the protein.,0
UgwYKnr3_e1pZNe21NB4AaABAg,"So apparently future nanotechnology will be based on biology instead of microscopic &#39;hardware&#39;. And scaled up, then we might be talking the possibility of &#39;living ships&#39;, like Moya, the female Leviathan starship on Farscape.",0
UgwU4y_No8rUUG95fWl4AaABAg,Thanks a lot. The future will be much more exciting and fantastic.,0
