CommentID,Comment,LikeCount
UgwV2n24K2Zz8rbWpX14AaABAg,"The incredible effort that was AlphaFold is already astonishing, but reaching such a high level of accuracy in only two years is absolutely mindblowing. I personally do not own any paper that I could&#39;ve held on strong enough.",1
Ugyp61AhEwmGrv4fHx14AaABAg,DeepMind was truly an Amazing experience when it was first introduced.,0
Ugxvvu1ucA8-DD7_0Fp4AaABAg,"As for comparison with Deep Blue:<br>DB won a six game series against Kasparov who was not able to prepare by studying his opponent’s games beforehand.<br>While it was big at the time, it wasn’t really <b>the</b> turning point in human vs computer chess.<br><br>Today we have computer programs that are so far above human level that they can beat a grandmaster with pieces odds.<br><br>AlphaZero Chess is so far above those programs as those programs are above a world <a href=""http://www.youtube.com/results?search_query=%231000"">#1000</a> player. And just by learning to play against itself, not by using sophisticated chess algorithms honed over decades of experience.",0
UgwlvwKhSS_SJa474gt4AaABAg,Pleeaase doon&#39;t taalk liiike thaaat,2
Ugw4tgWdwYtb0QPY8tJ4AaABAg,"Huge Thank you! to DeepMind’s people, I am impressed by your talent, time investment and even more to make AlphaFold open for others!<br>Best wishes from a simple human 👏👏",0
UgwT6gbYk3kvRGtF2JJ4AaABAg,We all appreciate your dedication to make sure the information in your videos is as accurate as possible. Great video!,0
UgwWy_3jmjkA4RjKnjJ4AaABAg,Thank you for your work! Happy to share!,0
UgwziZr6_eqNt-9mxOZ4AaABAg,I seriously can. not. lis.ten.to.your.voice. why. must every. sentence. be. comp-rised. of one. or. perhaps two. words. <br><br>This. stacatto. style is. fuck-ing. un-bear-able. <br><br>Thank. God.for. Sub-titles.,1
UgxN_uL6osxCraZQPyl4AaABAg,"One thing always give me a thinking, do they take in to account that this folding is most time in water, and different amino acid behave different, one are pulled other pushed from water. Because this may be one thing which give speed and precision which is still on table.",0
UgxDux7bt6yYxfRC3kZ4AaABAg,"Are you using ML for the voice overs now? I used to listen to your videos a long time ago. When I listen now, you&#39;re sounding ... generated.",0
UgyRlXrrTTRjbpmO9sd4AaABAg,"Sorry, but i feel like you did not say anything of real substance in these 18 minutes. Just &quot;Look at the increases&quot;, &quot;Wow&quot;, &quot;Amazing&quot;",0
UgxaPXwc4QKO9Pv9ZLZ4AaABAg,"Interesting topic and we&#39;ll edited video and all, but please hire an other English narrator. <br>No offense. Honest feedback.",0
UgxLlfXk8ktbErHc72V4AaABAg,2^3 minute papers.,1
UgxEDTx7IRylQ44PRW14AaABAg,this video could be 10min shorter if you would stop to call it difficult 100000 times. Just tell us whats happening and how.,0
UgyPq8iRvmfgwCarz1F4AaABAg,still no cancer diagnosis ai,0
UgxwGee8dRrTxrTVmiN4AaABAg,does this render fold@home obsolete/less useful?,0
UgyhMz0oeboihFEBM3J4AaABAg,"Spirituality meets science in this fantastic music video: <a href=""https://www.youtube.com/watch?v=klBYIMftrWM"">https://www.youtube.com/watch?v=klBYIMftrWM</a>",0
Ugw2Q-2mODnJ2G8sD454AaABAg,the power a tool like this can have on humanity is huge,0
UgzClDpZ19PYUwvodIl4AaABAg,Thank you for the detailed explanation. And also thanks to Deepmind to make this as an open resource!!,0
Ugz3vVSNth81D6Cw6Dt4AaABAg,SOLVED,1
Ugzwmd9YTCBz1cnZIUp4AaABAg,Good Video -- If it was narrated by a human it might have been Great though (also much shorter).,1
Ugz1vh0haM7lX7Q9rGp4AaABAg,How do these processes happen in our body without them being designed by a creater who has exquisite knowledge and wisdom and ability?,0
Ugw6I-I9Am2pGq_N9A14AaABAg,I&#39;m waiting for your next video about their release of all living beings Protien structure. I&#39;m still holding on to my papers.,0
UgyVbjLBpaAdNoQbQjp4AaABAg,"I&#39;m convinced this will make so many diseases curable. The speed we can research, fail, and pursue new leads is like 1000x times sped up....",0
UgxRRaWk3BDZQn7M_h14AaABAg,It is a sin to not like your video sir. 🙏,0
Ugx1_uhgkCpDIlkG4cR4AaABAg,this will indeed help humanity a lot. not only to fight certain diseases. it is basically the same impact of breakthrough as the decoding of human genome.<br>two very important fields,0
Ugx9P3CfLWYn3Zhzz0d4AaABAg,Metal over flesh.,0
Ugy6gLraqDqHobE9_B94AaABAg,"I remember watching your older videos and being amazed how in just a few minutes you introduced a topic, explained the problem,  and articulated the core basic concept of &quot;how it works&quot;.<br>Here, I think we missed out on the last one, and I would love it if you&#39;d go back to explaining things in a little more thorough way.",0
UgwQRlnbFpuy5jithDN4AaABAg,The masters course in Data Science and Artificial Intelligence at my university is very focussed on &quot;life science&quot; which includes folding.,1
UgzZ8QzL-7WWD_CH7NV4AaABAg,awesome video thank you ! And mindblowind project !,0
Ugzyd1uXQHyQitOPh-V4AaABAg,"It really is amazing, I am so privileged to have worked with deep mind and google over the past week",2
UgxdZTObta9mrUTteMd4AaABAg,"Lmao at <a href=""https://www.youtube.com/watch?v=FYVf0bRgO5Q&amp;t=537"">8:57</a> the first thing the ai thinks it sees is a Man lmao how dare that computer assume that person&#39;s gender : p Poor lady, back of your head looks like a man, according to Science",0
Ugz5bFLLSWCDrjA8HxZ4AaABAg,This is too easy to understand.  You left out all the details!,0
UgyaPh79r-bxdILGFBB4AaABAg,I just love watching your videos. They make me feel excited to be alive today,0
UgxW_Fqm5sXMy3MnS7V4AaABAg,"Steps sequence =gpt, outward gpu.,<br>GPS network. <br>Folding ___charged protein(+~-/-~+),<br>Flow trajectorystring charge  -when fold cause resistance spring(kinetic)thereby ====protein motor. <br>Motor to ....Vectored....to .....big motor.....<br>Vectored towards",0
UgyCQsE6j_QENoZ9Mjt4AaABAg,Hollow computing protein motor,0
UgzjLWSsVBWG5RlLimN4AaABAg,"cloud---<br>steam be pulverized in radio waves(..),to make<br> cluster of steam=cloud.<br>atom smasher(high voltage,ray) to make cloud of  atomic measurement (beam,charged).<br>several clouds, charged,networked.<br>charged to pathway, circuit, many pathway records at on command ,chips (charged cloud,master bulb,other bulbs).<br>frequency (beam,...jam,)to desired movement (postures).<br>charged networks (radio active..bulk)transfer (/travel cloud).<br>cloud biometric to done on biotic abiotic etc. <br>more minute cloud..nano scoping.. <br>targeted individuals should go NASDAQ iso registered 3d printer 3d reel in stock exchange. <br>-‐------<br>chips(e-cloud) many chips(records electronic gates, paths,steps sequence, algorithm, simulation, e-clouds)super computing radar,feedbacks. <br>command &amp;control, sensors, <br>auto zones Auto drives. <br><br>targeted individuals security sense.",0
Ugyd95xaUlxqJoyf1gx4AaABAg,What an era to be alive! Revolutionary!,0
UgzaRTvDo1VLya6j5Ix4AaABAg,"AlphaFold is amazing, though for some people it definitely has its downsides.<br>Our professor just explained how he barely got his job as a structural biologist. He signed a permanent contract, just months before AlphaFold released.<br>Nowdays he probably would&#39;nt have been hired.<br><br>Guess working in bioinformatics truly is the future",0
UgzzR_1A8PwOTHUyoc54AaABAg,Thank you for making this video.,0
Ugw4bkfS3klAhLFprql4AaABAg,"A poisoned gift in the wrong hands... And it is, alas.",0
Ugx9Es1UqMgGUj0DbqZ4AaABAg,If you could only not talk like a girl...<br><br>Great content otherwise... just the voice...,0
Ugye6OEN0xviJ2epM014AaABAg,he speaks like stevie,0
UgzJPq5p9D4tsKDy57R4AaABAg,We seemed to have swiftly multiplied our potential medical progress. Could it be possible that we witnessing the beginnings of a revolution?,0
UgzBFdkpjml3olUvB0l4AaABAg,"Alphafold is a very desrving candidate for a Noble Prize, I really hope that they get nominated.",0
UgzWB9f2aGYdnKmmsvd4AaABAg,Wow I was expecting a huge improvement yet the performance in 2020 was totally mind-blowing.,0
Ugz1z3NxubbRvpI4rIl4AaABAg,I find it even more crazy than non newtonian navier stokes simulations! What a Time to be alive !,0
UgxwIsJErd7l1AgYUSN4AaABAg,Check out Brainchips corps  AI silicon chip now on the market . Implications are massive .,0
UgyaJTkYvLxT-lp_Pq14AaABAg,"Real world application for that stuff. I have  a medication that used the protein folding data from those things. And it cured/eased a condition i have had since birth that has been a significant hindrance in finding work i can do. Sorry no details since kinda personal, but important thing is, the AI is already affecting lives of real world people.",1
Ugy70Me6ObMKB3zjpJl4AaABAg,Papers squezing icon request. Thumb up if you need it too!,1
UgzaAfsgjCXZiDayNMJ4AaABAg,How do I specifically ask my government to put taxes towards this sort of thing?,0
Ugw9ie4bCk_Xep6aMER4AaABAg,So all that time I spent running Folding@Home was for nothing? :’(,1
UgxgdaIkro7TOLIrrNZ4AaABAg,Absolutely great,0
UgxSq1ZYaCbajB2nLXh4AaABAg,Use it for something useful like asking deep blue the question “What is a woman?” <br>Lol<br>🍿,0
UgxzhzxUTq4dunOOBfZ4AaABAg,amazing!,0
UgwMpQePeJimIXajiQt4AaABAg,&gt;two minute papers<br>&gt;17 minute video<br><br>hmmmmm,1
UgxAvf4ajzOtbdb_JtR4AaABAg,Oh! the Humanity! really playing the role of &quot;wizard apprentice&quot; to perfection...,0
UgwZXNB5d0Z_1bogoB14AaABAg,Wonderful! how to automate biowarfare by enabling garage biohackers to develop biological weapons for cheap.,0
UgxhJkFENbG0pA5-mMl4AaABAg,"Wow! incredible. However, note that a AI for scarce food may say eat one another or animals. As a vegan this is very wrong. AI without ethics could be very very disastrous.... (if AI think that humans are doing bad, it may gun them...) ....",0
Ugzq2Pc2MWyjKVvXy_l4AaABAg,I literally held on to my papers,1
UgwG8j-FNVpNWbhJtVd4AaABAg,"<a href=""https://www.youtube.com/watch?v=FYVf0bRgO5Q&amp;t=373"">6:13</a> yes this is the place on the Internet where we get overly excited by a large blue bar",0
Ugx5Nbntk4w36TvjyWF4AaABAg,"With regards to the dog.<br><br>Wouldn&#39;t it be easier to teach the AI to recognize a certain breed of dog?<br><br>&quot;All pugs look like this&quot;, &quot;all retrievers look like this&quot;, &quot;all border collies look like this&quot; and then teach it that all these things are an example of a dog?",0
UgxqlpJhBRVE4mZkOXd4AaABAg,I have been waiting for this.<br>P.S.: Jumper was with you for this video?! He is so cool! I love it so much that you two did this!,0
UgwU5D_yEqYiCFgIuwZ4AaABAg,"Hate to say this but, So much ‘fluff’ in this video, animating previous years CAS competition scores, etc. <br>We can dig into that back story (if we care) from other sources or even documentaries since Deepmind is famous … so if this audience is about efficient cliff notes err…? I’m just saying, <b>and in the nicest possible way cause you’re awesome.</b>",0
UgwwcEl1FF-LXI1UXOh4AaABAg,"Please don&#39;t make pathogens structure available for everyone, just for area of specific studies. I&#39;m not saying that a commoner would be likely to just get on it and create a deadly virus since they probably wouldn&#39;t understand anything, but still this is somewhat concerning imo.",0
UgyOHqEhjnaWLhw_V354AaABAg,amazing!! thank you for this information. and big thanks to John Jumper!,0
Ugwkmpk-Ec55Kq7E0j54AaABAg,Fantastic work.,0
UgztboVrYlu_08_DwY94AaABAg,I am a 1000% novice to all sciences but absolutely love to learn everything I can about them. Your channel is criminally underrated and it seems like every new video you put up something amazing is always happening! Keep up your hard work!,3
UgzwuZ0e7slgND_72W94AaABAg,"Stop reading the materials like that. Its super f&#39;in annoying hearing this type of inflexion used on every single word, it is  often that i mute your videos",0
Ugy-1NYgjnrUd-rbUwl4AaABAg,The flamboyant presentation distracts from the content.,0
Ugx2SugCy4d1MvOCD1d4AaABAg,is this voice ai? it&#39;s a bit much,0
UgxguE9QUJG9xIKn4sB4AaABAg,I stopped holding on to my papers way too early. 😪,0
UgxRTP_DulFhtUScYop4AaABAg,Everything is history in the making….,0
UgwwlAAHdugBmXwOsKp4AaABAg,gift to humanity or gift to Klaus Schwab?,0
Ugxs7K55x-KXJdrOUVB4AaABAg,This is wicked!,0
UgyCnvQaVGTc3S4aIih4AaABAg,It’s so nice to have something so positive to put into my “Moments in History” playlist. Thank you for sharing this :),13
Ugxa5n6viwa97JMgrX14AaABAg,this is too painful to listen to; is this narrated by a human?,0
Ugw5ue3kE9ijuYYDJkp4AaABAg,I love this channel!,0
UgyVF_WjVwisvhoGsrl4AaABAg,"The explanation of &quot;what is a protein and why does it need folding?&quot; at <a href=""https://www.youtube.com/watch?v=FYVf0bRgO5Q&amp;t=40"">0:40</a> is very, very bad. Super confusing and doesn&#39;t provide nearly enough information for any layperson to even have a basic understanding. You could have done much better, especially since you recruited a foremost expert&#39;s help for the video.",0
UgyS4zM6mBVgqGG2V_d4AaABAg,NVIDIA should be tried for unfair profit and hoarding...,0
UgxitA5kOAwmsWw1gl94AaABAg,"biggest gift to humanity? antibiotics were biggest gift in modern medicine, nothing surpassed that, from the moment they came to be till now. protein folding visualisation will take decades to be useful. at large, it doesnt help any1",0
Ugz1x5h6IWoDGGzkOQF4AaABAg,I am glad I use Google.,0
UgzmRgN6ookIlvz7KmJ4AaABAg,But you already showed an AI by Deep Mind that can learn multiple games,0
UgzQBL9Sr0DI13pIi1Z4AaABAg,"I have seen so many explanations for transformers, yours is the only easy one that makes sense.  Thank you.",0
UgxqBDofcmTjRahCvVR4AaABAg,I want a shirt that says &quot;Hold onto your papers&quot;,0
UgxQSyVksJ82Xd-R_Vt4AaABAg,"“According to Professor Moult, a score of around 90 GDT is informally considered to be competitive with results obtained from experimental methods.”",0
UgzHLBepWs45BXX5Em14AaABAg,Please read the critical review of Alfa Fold from Thornton et al.<br><br>It is a useful tool but its just glorified homology folding in the form it is now. I hope Baker and the team at Rosetta will help them increase accuracy for de novo folding of unique protein sequences that don&#39;t have homologues in Uniprot.,0
Ugw1pvSz8ayA_EaZX2N4AaABAg,Bring Alphastar back please !,1
UgzJO5w5YHfll8dWZxp4AaABAg,Look at it this way: This is just the beginning of AI applications! We will such exciting innovations soon! Very exciting!,0
UgwBvX5jVVBVPcTpJh14AaABAg,"But isn&#39;t protein folding very sensitive to slight variations in positions and initial conditions so that it&#39;s a chaotic system? Sometimes cells use chaperones for protein folding. How can the cells fold the proteins into the exact same functional shape every time, again and again?",1
Ugwlab1NVoQcQIKav3J4AaABAg,"And I hear a lot of biologists still claiming processing power, AI and learning algorithms aren&#39;t having much of an impact on the biological sciences. LOL",0
UgxZbOYKZ1R2y_ydfzV4AaABAg,"Another perfect and well studied video. Thanks for enlightening us, the masses. On the other hand I wonder if this also mean that we now have a tool for designing new proteins (for bad or good purposes)",0
UgzHUbxkinZvWvE1BHp4AaABAg,"Károly you have always been a source of inspiration for everyone, especially people like me from outside research community! You explain these breakthroughs in such simple illustrations, it really is making a dent in the universe, for better :)",7
UgyXZ3PlK25WgDRzfVF4AaABAg,"Bruh, any else thinking about the people who could use this info to achieve evil ends like bio weapons and stuff?",0
Ugz7H7kdFxM9n0779QN4AaABAg,A bit longer than two minutes.,0
Ugzv6PZ32J_RtBdr8YR4AaABAg,so can I now turn the Fold@home off?,0
UgwNoLKOCac_Jhku5mh4AaABAg,Exciting start for a bright futur. Thank you for the vid!,0
UgyzK1Wl3cfqDbswmcB4AaABAg,"No No sir, we are very reasonably exited by that blue bar",0
UgzR_zukKPw2HQkzJkd4AaABAg,Protein folding is not the same sort of problem as any games.  With games the rules are known and it&#39;s a matter of choosing the best path.  With protein folding it&#39;s the rules that need discovering. It&#39;s more of a simulation problem than a competition.  Given a combination of proteins which way will they fold?,0
Ugwz07_dTzLoU4SFWGd4AaABAg,Really cooool love it,0
UgzLCOAjB8D3IIaSHhR4AaABAg,I audibly gasped at the reveal of the blue bar. I guess it&#39;s safe to say my papers have been blown right out of my hands.,0
UgwzZ0K6qbjTZbIYCRl4AaABAg,Sounds like it’s a gift to pharma companies.,0
UgyUH4qLcObv4b0NLUh4AaABAg,This is truly amazing!,0
UgxcbUh_mM7oOiRCPgV4AaABAg,The guy who speaks is an AI agent himself,0
Ugz2zAhTeHEdw849oT54AaABAg,I wonder with this tech if they could identify the mechanism that causes misfolded proteins in Alzheimers patients.,0
UgyHHG-JhvDbd1OwUgF4AaABAg,"So, is it out into the lab? Is it working on cancer, HIV, etc. This technology should also make all drug development much quicker and produce drugs with less side effects. The break through is great. Now on to delivering the benefits. Full speed ahead Mr. Sulu.",0
UgwHg0YR7B9qwPR-q_d4AaABAg,Thank you for your making this knowledge available for us,1
Ugy3jFklD6ubOI0YkE54AaABAg,"We are witnessing the dawn of true Alchemy. Imagine AlphaAlchemy, your lost in the middle of a jungle or forest and bust out an app that scans everything around you. It then proceeds to mix everything to know precisely what  will combine and synergize into beneficial compounds, fuel, food, etc.",1
Ugz6uZpGFfSGbxYEUTl4AaABAg,Bravo DeepMind Team!  Godspeed!!,0
UgzH8rFBdpITupYOgNF4AaABAg,When i see this….it gave me the chills….we are in for a new frontier of life-science!!!,0
UgycQ9z6xPnDk7ity2V4AaABAg,"damn this is incredible,this will ultimately solve Alzheimer&#39;s/burnout.",0
UgxB94rJoEkdQezZ0Wl4AaABAg,"I have one little question: Where did you get that &quot;A gift to humanity&quot; phrase?<br>I used to think it belonged to someone, but after searching on internet i found nothing, and it&#39;s just weird",0
UgwFyPNWfJFQgjKVbKd4AaABAg,Don&#39;t share this with China (CCP). They&#39;ll just weaponize it.,0
UgyDVEiDuc2zp-hIRWJ4AaABAg,"You know that they are just going to use this to kill us faster, right? I hope not, but I have less faith lately.",0
UgxKtWNaAegByJC9t-h4AaABAg,"Liked, subbed,shared. Top quality content.",0
UgyYVIcqrSrXeKq2xnB4AaABAg,1.2m?,0
UgwiNLcfodh3ktr_WBp4AaABAg,"Very interesting, very well done.",0
UgwenYb1J_YyKmFrpnJ4AaABAg,"I remember this being announced decades back. Now its finally here. With whats going on now, I don&#39;t know whether this comes as a blessing or a curse. Back when it was announced the future was still optimistic. Now, not so much...",0
UgwHFav63-64rn1WIw94AaABAg,cool,0
Ugyj3XFEpmkP_bQ5my14AaABAg,Uuuuaaauuu muito obrigado Deepmind,0
UgybxlrKThpLueflqKp4AaABAg,"I appreciate you trying to explain why we need protein folding, but... you didn&#39;t explain it. You basically just said &quot;We have a problem and we need to solve it. The problem is a big one.&quot;<br><br>As far as I understood:<br>with data like 0 and 1 you can encode data with just one so called &quot;bit&quot;.<br>if you place the 1s and 0s together in a specific pattern, you can build &quot;pretty&quot; patterns:<br>1001, 10101, 11001100, ...<br>or with a known alphabet even encode words:<br>0001 = a<br>0010 = b<br>0011 = c<br>0100 = d<br>0101 = e<br>0110 = f<br>0111 = g<br>...<br>0110 0001 0100 0101 = fade<br><br>DNA does something similar, but doesn&#39;t only have 0 and 1, but four letters(our representation for nucleobases) =&gt; A G C T. Each combination of these letters produce different &quot;words&quot;. But they are not just strings of letters, some word combinations &quot;pull&quot; on other combinations so that a 3D structure forms (like a crossword puzzle with only one super long word that has to cross itself on all Os). This pull is not always continuous, so the protein can wiggle around or create something like a wheel that turns. So it basically creates little machines, which can e.g. copy DNA and create more machines.<br>If we&#39;d fully understand this behaviour, we could solve many - if not all - illnesses.",0
Ugz5XYr694WIcYndcsx4AaABAg,"if protein folding is multi-disciplinary, it should include environmental science.",0
UgxWCCLwGiG01WfBC_14AaABAg,"What&#39;s the bet that this gift to all mankind, will be exploited by big pharma so a handful of rich people get richer still.",0
UgxGfDQV0FEuRCMFTil4AaABAg,@Two Minute Papers you seem to be getting a lot of voice complaints in the comments. (About 20% of comments are a voice complaint.) I think it always has been great and continues to be great. I think you&#39;re just getting more newbies to the channel. Keep up the good work!,0
Ugw_wBHkGwSx-b4xS0d4AaABAg,Unlimited bioweapons,0
Ugy4FaOstHr99f6u5cN4AaABAg,I feel like I need to shout this from the rooftops: using end to end AI is trivially right! The alternative is pure human conceit!!!,0
Ugxj9w_f9lHQZ4yQHQB4AaABAg,I don’t understand everything but this is beautiful. Science and data is always beautiful.,0
UgzZwJJx2MdA7evnUTl4AaABAg,"This is pretty amazing. One of my honours supervistors&#39; group did a lot of work for protein structure, specifically protein binding. Their method involved fine simulations of predicted active sites (IE based on Van Der Waals, dipole, etc) and simple spring simulations for atomic bonds further away. The future of this will be a game-changer.",1
UgxbZunlTIeHyRfE1cx4AaABAg,Too many peppers.,0
UgzGsdFOq4L3AZchcrh4AaABAg,I suggest you change your thumbnail. It made me wait out on watching this video earlier,0
UgxVk-CMAhu0jqMo17V4AaABAg,😢Beautiful.,0
UgzSpfxUQLYzPgf1uht4AaABAg,Did this guy voice Ren and Stimpy?,0
UgycnxiHF0_Ge3B30q14AaABAg,Dear scholars this is two minute papers in 18 minute paper,0
UgyaHVGnEy_sBznpuK14AaABAg,Left me Speechless.,0
UgxkhF5lEvtIG886tgF4AaABAg,"Humans can do awesome things like this.  We need to choose good things over bad.  Help each other.  Our species could be a positive governor of this planet. If done correctly, we could have one of the best homes in the universe.",0
UgyARUP9G1L8oaSpAhZ4AaABAg,I&#39;ll be damned!!!!!!!!!,0
Ugy9W55vl3A3JPTIKHR4AaABAg,Cool,0
UgwZwENNZN4PmXXBUFJ4AaABAg,So we are going to cure everything with cultured proteins. Cool.,0
UgygMrF_pB9ueEk8a0V4AaABAg,"Kiss my ass! Gift to humanity, lol, if the prediction is accurate - it is because this sequence structure is known previously. It is because it was in the training data. If it was not in the training data, i.e. the software is coming up with a completely new solution that has no precedent, not worked out before by people through crystallography or CryoEM - the result is bull crap. No one would trust it without verification, and half the time it is spaghetti :D :D We had considered including the AF structure for our favourite protein in a recent paper but found nothing new - the accurate domains were as reported earlier based on homology, and the mystery sequences were some random low probability scribbles.",0
UgyReBz7D4oPqzNtyFF4AaABAg,I wonder if this technology can be applied to chaotic modeling such as the three-body problem.,0
UgytOKB_LyRfnIBmkGJ4AaABAg,Are you the penguin from Octonauts? Love your work (here and on Octonauts).,0
UgxmmfjGi-XZg0yeQ9R4AaABAg,<b>time for the cure for alopecia</b>,0
Ugy8f_MPfQNzpMzNdJF4AaABAg,This dudes voice is bananas hah,0
UgxDDa3HCgTpVurjPsB4AaABAg,"To peolple who are hacking and have been looking at everything i do for the past decade. Im not doing a recording.<br>This is not to the creator of this video:<br><br>Im not talking about these guys<br>.....<br>Gesus...<br>Its all about the end result..<br>Coniving to be able to cheat watch stay ahead ruini consciousness create more aggressive secretiveness and lies in the field of mind.. <br>Sofware algoryths  havin 2 do with art and life enhancement,lets gooo",0
UgxuhfIt5ktBpRK_gBR4AaABAg,Simply incredible.,0
UgyXGrrLoqV3UGf8qmB4AaABAg,AI Narration? I think the narration was a lot more breathy and filled with pauses than normal.,1
UgymBgUn2jvHM7yaxa54AaABAg,🔥🧬🔥,0
UgxxtuxkCpyGOYSAq_J4AaABAg,Imagine saying that in a job interview: &quot;Large blue bars excite me&quot;,0
UgxbMHW5V7Fel2xu9Oh4AaABAg,"Something readers should know is that AF2 does not predict how proteins fold, only the final folded state. So there remains a challenge to solve the protein folding problem. What is solved (dare I say it) is the protein structure prediciton problem.  Missing in this video is the genetic input. Multiple sequence alignments are done to embed the sequence into a contact map. In some cases, that alone solves the structure.",0
UgxyHOTK_a_HE-v8UKB4AaABAg,"If AlphaFold is a Google product, how is it that there are only 2 people listed in its research that are not in China? Just one American and one Canadian? Our people need to get on the ball here. This is critical science and easily abused.",0
Ugw6ZYxORCgPWJBlTZt4AaABAg,"The implications of this breakthrough will change human lives in unimaginable ways in the following decades. Exciting times ahead for science on so many fronts, what a time to be alive!",1
